247641,3756469,Biao_Hou,Biao_Hou,IGARSS,conf/igarss/2019,https://doi.org/10.1109/IGARSS.2019.8898173,chronology,2019-11-21,5433-5436,Object_Detection_and_Trcacking_Based_on_Convolutional_Neural_Networks_for_High-Resolution_Optical_Remote_Sensing_Video.,db/conf/igarss/igarss2019.html#HouLZ0J19,2019,Geoscience,Ownership,Roma,KU,Chao_Chen_0021,Yerbolat_Khassanov,Yide_Ma,4101705,3991859,4319968
247767,3756505,Biao_Hou,Biao_Hou,IGARSS,conf/igarss/2018,https://doi.org/10.1109/IGARSS.2018.8519541,crust,2018-11-08,621-624,Fully_Convolutional_Semi-Supervised_Gan_for_Polsar_Classification.,db/conf/igarss/igarss2018.html#LiuH0GHJH18,2018,Geoscience,Ownership,Paris,KU,Sabine_Thürau,Yael_Ere,Stefan_Buckreuss,4354669,3104059,3490590
247806,3756516,Alberto_Moreira,Alberto_Moreira,IGARSS,conf/igarss/2017,https://doi.org/10.1109/IGARSS.2017.8127099,ocean,2020-09-05,906-909,The_global_TanDEM-X_DEM_-_A_unique_data_set.,db/conf/igarss/igarss2017.html#ZinkMBRFHKW17,2017,Geoscience,Ownership,Berlin,KU,Takahiro_Iyama,Fei_Chen_0007,Wael_Chérif,4386744,4099890,4356307
247824,3756519,Antonio_Pepe_0001,Antonio_Pepe_0001,IGARSS,conf/igarss/2012,https://doi.org/10.1109/IGARSS.2012.6352054,earth,2020-03-27,5582-5585,An_innovative_region_growing_algorithm_based_on_Minimum_Cost_Flow_approach_for_Phase_Unwrapping_of_full-resolution_differential_interferograms.,db/conf/igarss/igarss2012.html#OjhaMPPL12,2012,Geoscience,Ownership,Tokio,TUM,Waleed_M._Youni,Yu_Zhou_001,He_Huan,3108979,3994716,3766582
247885,3756539,Antonio_Plaza,Antonio_Plaza,IGARSS,conf/igarss/2017,https://doi.org/10.1109/IGARSS.2017.8126935,biosphere,2020-03-27,225-228,Spatial_weighted_sparse_regression_for_hyperspectral_image_unmixing.,db/conf/igarss/igarss2017.html#ZhangLPLP17,2017,Geoscience,Ownership,Berlin,UFMG,Xianxian_Zhan,Michito_Sakai,Giuseppe_Megali,3488688,4354381,3491352
247891,3756541,Jianyu_Yang,Jianyu_Yang,IGARSS,conf/igarss/2015,https://doi.org/10.1109/IGARSS.2015.7326483,geology,2020-12-22,3143-3145,Azimuth_angular_superresolution_of_real-beam_scanning_radar_for_sea-surface_target.,db/conf/igarss/igarss2015.html#ZhangHWYW15,2015,Geoscience,Ownership,Roma,DELFT,Haiqiang_Wang,Edith_Maurer,Ramon_Alamú,4387023,3775127,4355970
248004,3756574,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2014,https://doi.org/10.1109/IGARSS.2014.6947378|https://www.wikidata.org/entity/Q61735997,atmosphere_of_earth,2019-06-02,4062-4065,Simulation_study_on_tropicial_cyclone_tracking_from_the_ISS_using_GNSS-R_measurements.,db/conf/igarss/igarss2014.html#ParkCPAMCO14,2014,Geoscience,Ownership,Paris,UFMG,Lizhong_Zhen,Federico_S._Cattivell,Antonio_Iodice,4318243,4105177,3061566
248307,3756656,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2010,https://doi.org/10.1109/IGARSS.2010.5654268,earth,2017-06-04,2007-2010,Rfianalysis_in_smos_imagery.,db/conf/igarss/igarss2010.html#CampsGTGBC10,2010,Geoscience,Ownership,Xangai,UFMG,Julian_Cheng,Jeremy_Aghaei_Mazaher,Stefanos_Zafeirio,4021302,3111462,3494400
248489,3756702,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2019,https://doi.org/10.1109/IGARSS.2019.8900273,magma,2019-11-22,6941-6944,Influence_of_Quality_Filtering_Approaches_in_BEC_SMOS_L3_Soil_Moisture_Products.,db/conf/igarss/igarss2019.html#PablosVPCGTHCP19,2019,Geoscience,Ownership,Roma,UFMG,Hsiao-Wuen_Hon,Yoshiharu_Yamamoto,Luca_Piccarreta,3071138,4358746,4362254
248814,3756782,Andreas_Colliander,Andreas_Colliander,IGARSS,conf/igarss/2020,https://doi.org/10.1109/IGARSS39084.2020.9324602,mountain,2021-02-22,4704-4706,Full-Wave_Simulations_of_Scattering_in_Vegetation_for_Microwave_Remote_Sensing_of_Soil_Moisture.,db/conf/igarss/igarss2020.html#GuTCY20,2020,Geoscience,Ownership,Austin,OXFORD,Mitsuhiro_Yamano,Yucel_Altu,Dimitrios_Pleouras,3994236,3109301,3071970
248844,3756790,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2014,https://doi.org/10.1109/IGARSS.2014.6947376|https://www.wikidata.org/entity/Q61736001,volcano,2019-12-27,4054-4057,The_light_airborne_reflectometer_for_GNSS-R_observations_(LARGO)_instrument:_Initial_results_from_airborne_and_Rover_field_campaigns.,db/conf/igarss/igarss2014.html#ArroyoCMRWFPPO14,2014,Geoscience,Ownership,Paris,UFMG,Yiyue_W,Ryosuke_Tobiyama,Robert_Krug_0002,4381724,4113134,4003536
248885,3756802,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2011,https://doi.org/10.1109/IGARSS.2011.6049677,troposphere,2017-12-19,2334-2337,Water_level_monitoring_using_the_interference_pattern_GNSS-R_technique.,db/conf/igarss/igarss2011.html#Rodriguez-AlvarezBCRVPV11,2011,Geoscience,Ownership,Amsterdam,UFMG,Mike_Plumpe,Takaya_Isomichi,Daniel_D._Lee,4347575,3073512,4347923
248943,3756817,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2019,https://doi.org/10.1109/IGARSS.2019.8898480,geology,2019-11-21,4525-4527,Development_of_an_IEEE_Standard_for_Calibration_of_Microwave_Radiometers.,db/conf/igarss/igarss2019.html#HoutzBCEGM19,2019,Geoscience,Ownership,Roma,UFMG,Takashi_Tomokiyo,Pär_Nyström,Francisco_Martín_0002,4112013,3771848,3065144
249068,3756847,Jiancheng_Shi_0001,Jiancheng_Shi_0001,IGARSS,conf/igarss/2002,https://doi.org/10.1109/IGARSS.2002.1026491,biology,2018-11-27,2196-2198,MODIS_fraction_snow_mapping.,db/conf/igarss/igarss2002.html#Liu002,2002,Geoscience,Ownership,Xangai,KU,Shuai_Fang,Linda_Patern,Xilin_Chen,3498915,3070887,4910654
249099,3756855,Jianyu_Yang,Jianyu_Yang,IGARSS,conf/igarss/2013,https://doi.org/10.1109/IGARSS.2013.6723207,geography,2017-05-25,2023-2026,2DPCA-based_two-dimensional_marginal_sample_discriminant_embedding_for_SAR_ATR.,db/conf/igarss/igarss2013.html#LiuHPY13,2013,Geoscience,Ownership,Roma,DELFT,Kento_Doi,Marc_Segarra,Chenguang_Xu,4373100,3989643,3742018
249197,3756882,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2014,https://doi.org/10.1109/IGARSS.2014.6946613|https://www.wikidata.org/entity/Q58384015,mathematics,2018-11-24,1069-1072,SMOS_and_climate_data_applicability_for_analyzing_forest_decline_and_forest_fires.,db/conf/igarss/igarss2014.html#ChaparroVMVBCP14,2014,Geoscience,Ownership,Paris,UFMG,Luis_Enrique,Werner_Fried,Dexin_Li,4116097,4096679,3097672
249214,3756886,Antonio_Plaza,Antonio_Plaza,IGARSS,conf/igarss/2019,https://doi.org/10.1109/IGARSS.2019.8899343,atmosphere,2020-03-27,2127-2130,Multi-Task_Learning_with_Low-Rank_Matrix_Factorization_for_Hyperspectral_Nonlinear_Unmixing.,db/conf/igarss/igarss2019.html#Su0QGPP19,2019,Geoscience,Ownership,Roma,UFMG,Konstantinos_P._Papathanassio,Wesley_Roozin,Chris_P._Lohmann,3771457,4372142,3824836
249663,3756998,Andreas_Colliander,Andreas_Colliander,IGARSS,conf/igarss/2017,https://doi.org/10.1109/IGARSS.2017.8128117,volcano,2017-12-22,4963-4965,Multi-scale_surface_roughness_model_for_soil_moisture_retrieval.,db/conf/igarss/igarss2017.html#NeelamCMJCM17,2017,Geoscience,Ownership,Berlin,OXFORD,Rafael_F._Wyrembelsk,Antoni_Broquetas,Stella_Karagergo,4017407,4316342,3991876
250003,3757084,Jianyu_Yang,Jianyu_Yang,IGARSS,conf/igarss/2018,https://doi.org/10.1109/IGARSS.2018.8519384,lithosphere,2018-11-09,2310-2313,Target_Aspect_Identification_in_SAR_Image:_A_Machine_Learning_Approach.,db/conf/igarss/igarss2018.html#PeiHH0Y18,2018,Geoscience,Ownership,Paris,DELFT,Panagiota_I._Tsompou,Ryohei_Nakatsu,Loris_Fichera,3489455,3988903,4358081
250331,3757162,Antonio_Iodice,Antonio_Iodice,IGARSS,conf/igarss/2010,https://doi.org/10.1109/IGARSS.2010.5649271,atmosphere,2018-11-02,2972-2975,Modeling_of_electromagnetic_wave_scattering_through_a_wall_with_rough_interfaces.,db/conf/igarss/igarss2010.html#ImperatoreIR10,2010,Geoscience,Ownership,Xangai,PSL,Yik-Chung_W,Dau-Cheng_Lyu,David_Hammarwall,4377387,4376825,3999112
250363,3757170,Antonio_Iodice,Antonio_Iodice,IGARSS,conf/igarss/2018,https://doi.org/10.1109/IGARSS.2018.8517957,earthquake,2019-09-25,4909-4912,A_Novel_Tool_for_Unsupervised_Flood_Mapping_Using_Sentinel-1_Images.,db/conf/igarss/igarss2018.html#AmitranoMIRR18,2018,Geoscience,Ownership,Paris,PSL,Bajibabu_Bollepalli,Yuki_Uranish,Weihui_G,4362862,3760006,4382557
250466,3757201,Jianyu_Yang,Jianyu_Yang,IGARSS,conf/igarss/2014,https://doi.org/10.1109/IGARSS.2014.6947128,planet,2018-02-22,3081-3084,Real-beam_scanning_radar_angular_super-resolution_via_sparse_deconvolution.,db/conf/igarss/igarss2014.html#HuangZZWY14,2014,Geoscience,Ownership,Paris,DELFT,Tian-Yu_Mal,Thomas_Läb,Tzu-Jui_Liu,4382226,3752413,4918002
250494,3757209,Jianyu_Yang,Jianyu_Yang,IGARSS,conf/igarss/2017,https://doi.org/10.1109/IGARSS.2017.8127453,planet,2017-12-21,2314-2317,A_regularization_imaging_method_for_forward-looking_scanning_radar_via_joint_L1-L2_norm_constraint.,db/conf/igarss/igarss2017.html#TanLHY17,2017,Geoscience,Ownership,Berlin,DELFT,Xianya_Wang,C._Sidney_Burrus,Yoshihisa_Uemura,3769921,3076420,3768816
250554,3757230,Cheng_Liu_0007,Cheng_Liu_0007,IGARSS,conf/igarss/2016,https://doi.org/10.1109/IGARSS.2016.7730087,geography,2019-10-19,4171-4174,Study_of_bending_angle_residual_ionosphric_error_in_real_RO_data.,db/conf/igarss/igarss2016.html#LiuKSBDWMWCWWLX16,2016,Geoscience,Ownership,Xangai,TUM,Thomas_Läbe,Sheng-Yuan_T,Jaume_Riba,4114102,3999566,4105292
250618,3757244,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2014,https://doi.org/10.1109/IGARSS.2014.6947318|https://www.wikidata.org/entity/Q61735994,mantle,2019-06-02,3826-3829,Review_of_GNSS-R_instruments_and_tools_developed_at_the_Universitat_Politecnica_de_Catalunya-Barcelona_tech.,db/conf/igarss/igarss2014.html#CampsMBRRVTPCAPOFQ14,2014,Geoscience,Ownership,Paris,UFMG,George_Chatzipirpiridis,Massimiliano_Zanoni,Oliver_Cossair,4384582,3060585,4370564
251109,3757364,Antonio_Pepe_0001,Antonio_Pepe_0001,IGARSS,conf/igarss/2004,https://doi.org/10.1109/IGARSS.2004.1370413,holism,2019-02-13,3318-3320,On_the_extension_of_the_SBAS_algorithm_for_the_generation_of_ERS/ENVISAT_deformation_time-series.,db/conf/igarss/igarss2004.html#BerardinoSLP04,2004,Geoscience,Ownership,Xangai,TUM,Jyun-Yu_Jiang,Harry_Vereecken,Yuki_Saito,3756428,3105473,4349465
251674,3757531,Alberto_Moreira,Alberto_Moreira,IGARSS,conf/igarss/2005,https://doi.org/10.1109/IGARSS.2005.1526407,planetary_science,2017-06-15,2007-2011,AMPER:_network_on_applied_multiparameter_environmental_remote_sensing:_an_EU_sponsored_resaerch_and_training_network.,db/conf/igarss/igarss2005.html#ChandraBMK05,2005,Geoscience,Ownership,Paris,KU,Josephine_Wolff,Shuichi_Nishi,Jakub_Glówka,4026614,4027788,4369547
251818,3757573,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2018,https://doi.org/10.1109/IGARSS.2018.8518405,mantle,2019-11-25,8285-8287,Fsscat-_the_2017_Copernicus_Masters'_"Esa_Sentinel_Small_Satellite_Challenge"_Winner:_A_Federated_Polar_and_Soil_Moisture_Tandem_Mission_Based_on_6U_Cubesats.,db/conf/igarss/igarss2018.html#CampsGGAMFDABAG18,2018,Geoscience,Ownership,Paris,UFMG,Shahin_Arniriparia,H._J._Liu,Shiqi_Wang_0001,3764807,3065916,3074984
251895,3757590,Antonio_Pepe_0001,Antonio_Pepe_0001,IGARSS,conf/igarss/2013,https://doi.org/10.1109/IGARSS.2013.6721112|https://www.wikidata.org/entity/Q58203375,planetary_science,2020-12-29,141-144,Analysis_of_the_SBAS-DInSAR_displacement_time-series_accuracies_retrieved_in_volcanic_areas_through_the_first_and_second_generation_sensor_SAR_data.,db/conf/igarss/igarss2013.html#ManzoBBCMPPSSTZGPMOTL13,2013,Geoscience,Ownership,Roma,TUM,Emmanouil_Spyrakos-Papastavridis,Karthik_Mohan,Joseph_B._Boettche,4365593,4377569,3990511
252612,3757768,Andreas_Reigber,Andreas_Reigber,IGARSS,conf/igarss/2014,https://doi.org/10.1109/IGARSS.2014.6946962,geology,2020-09-09,2427-2430,Active_and_passive_L-band_microwave_remote_sensing_for_soil_moisture_-_A_test-bed_for_SMAP_fusion_algorithms.,db/conf/igarss/igarss2014.html#MontzkaBJHHRHRJV14,2014,Geoscience,Ownership,Paris,TUM,Qian_Feng,Emma_Bousquet,Gerald_Gilbert,3757084,3996804,3060343
252704,3757791,Antonio_Pepe_0001,Antonio_Pepe_0001,IGARSS,conf/igarss/2018,https://doi.org/10.1109/IGARSS.2018.8518717,earthquakes,2020-09-05,537-540,Surface_Deformation_of_the_Shanghai_Coastal_Area_Revealed_by_a_Multi-Satellite_Dinsar_Investigation.,db/conf/igarss/igarss2018.html#ZhaoLMPRKLY18,2018,Geoscience,Ownership,Paris,TUM,Chi_Zhang,Nof_Abuzainab,Kentaro_Kamei,4030877,3994509,4379455
253139,3757899,Alberto_Moreira,Alberto_Moreira,IGARSS,conf/igarss/2013,https://doi.org/10.1109/IGARSS.2013.6723171,atmosphere,2017-06-15,1885-1888,TanDEM-X_mission:_Overview-_challenges_and_status.,db/conf/igarss/igarss2013.html#ZinkM13,2013,Geoscience,Ownership,Roma,KU,Lorenzo_Jamon,Simone_Ciotti,Hiroki_Kuriki,4104435,4319134,4005382
253223,3757922,Ahmad_Al_Bitar,Ahmad_Al_Bitar,IGARSS,conf/igarss/2018,https://doi.org/10.1109/IGARSS.2018.8517488,age_of_the_earth,2020-06-15,8731-8733,Synergies_Betwwen_Smos_and_Sentinel-3.,db/conf/igarss/igarss2018.html#KerrWMRBSM18,2018,Geoscience,Ownership,Paris,DELFT,Qi_L,Tzu-En_Li,Stefano_Tubar,3773939,3061402,3106094
253310,3757948,Andreas_Colliander,Andreas_Colliander,IGARSS,conf/igarss/2016,https://doi.org/10.1109/IGARSS.2016.7729415,hydrosphere,2017-05-25,1626-1629,Combined_active_and_passive_microwave_remote_sensing_of_soil_moisture_for_vegetated_surfaces_at_L-band.,db/conf/igarss/igarss2016.html#HuangLTNCJY16,2016,Geoscience,Ownership,Xangai,OXFORD,Madhu_Chandra,Yoshitaka_Miyamot,Matteo_Nannini,4032678,4114754,4374267
253327,3757952,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2017,https://doi.org/10.1109/IGARSS.2017.8127191,troposphere,2019-10-19,1266-1269,A_radio-frequency_interference_detector_for_GNSS_navigation_and_GNSS-reflectometry_applications.,db/conf/igarss/igarss2017.html#QuerolOPPC17,2017,Geoscience,Ownership,Berlin,UFMG,Wuttipong_Kumwilaisa,Xavi_Gratal,Jonathan_Fin,3116732,3075373,4354526
253399,3757983,Antonio_Plaza,Antonio_Plaza,IGARSS,conf/igarss/2017,https://doi.org/10.1109/IGARSS.2017.8127123,tropical_cyclone,2019-09-16,1000-1003,Hyperspectral_cloud_shadow_removal_based_on_linear_unmixing.,db/conf/igarss/igarss2017.html#LiuBLP17a,2017,Geoscience,Ownership,Berlin,UFMG,Maria_L._Gini,Harald_Kohlhoff,Hideki_Kondo,3061450,4385318,4033874
253441,3757994,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2020,https://doi.org/10.1109/IGARSS39084.2020.9324378,planet,2021-02-23,6507-6510,Technology_Developments_for_an_Advanced_L-Band_Radiometer_Mission.,db/conf/igarss/igarss2020.html#Martin-NeiraSKP20,2020,Geoscience,Ownership,Austin,UFMG,Hiroto_Ise,Takaharu_Amano,Yanjun_Ca,3099452,3757768,4361120
253543,3758015,Jianyu_Yang,Jianyu_Yang,IGARSS,conf/igarss/2017,https://doi.org/10.1109/IGARSS.2017.8127312,lithosphere,2020-12-22,1748-1751,Discovering_latent_manifold_for_multi-aspect_angle_SAR_imagery.,db/conf/igarss/igarss2017.html#PeiHHZWY17,2017,Geoscience,Ownership,Berlin,DELFT,Asela_Gunawardana,Linhao_Dong,Dongyue_Guo,3831978,4095320,3753073
253553,3758018,Antonio_Plaza,Antonio_Plaza,IGARSS,conf/igarss/2020,https://doi.org/10.1109/IGARSS39084.2020.9324299,chemistry,2021-02-22,5348-5351,Spatial_Downscaling_for_Global_Precipitation_Measurement_Using_a_Geographically_and_Temporally_Weighted_Regression_Model.,db/conf/igarss/igarss2020.html#ZengQPPL20,2020,Geoscience,Ownership,Austin,UFMG,L._Wu,Kaiyu_Han,Edoardo_Pellegrini,4104625,3076146,3755209
253565,3758021,Biao_Hou,Biao_Hou,IGARSS,conf/igarss/2018,https://doi.org/10.1109/IGARSS.2018.8517524,magma,2019-02-13,8448-8450,PolSAR_Image_Classification_Based_on_DBN_and_Tensor_Dimensionality_Reduction.,db/conf/igarss/igarss2018.html#HouGHWZJ18,2018,Geoscience,Ownership,Paris,KU,Henry_H._Chopp,Yue_Pa,Chunpeng_Wang,4363870,4113217,4376088
253620,3758030,Alberto_Moreira,Alberto_Moreira,IGARSS,conf/igarss/2018,https://doi.org/10.1109/IGARSS.2018.8518886,biology,2018-11-09,3659-3662,Investigations_on_the_Reconstruction_of_Multistatic_Large_Along-Track_SAR_Constellations_for_HRWS_Imaging.,db/conf/igarss/igarss2018.html#SakarRPRM18,2018,Geoscience,Ownership,Paris,KU,Nikos_Deligianni,Pei-Ning_Che,Fadel_F._Digham,4372468,4006249,4359722
253745,3758058,Andreas_Reigber,Andreas_Reigber,IGARSS,conf/igarss/2007,https://doi.org/10.1109/IGARSS.2007.4423247,geology,2017-06-15,2098-2101,Glacier_displacement_field_estimation_using_airborne_SAR_interferometry.,db/conf/igarss/igarss2007.html#PratsASRMF07,2007,Geoscience,Ownership,Sao_Paulo,TUM,Tyler_Gleghor,Seun_Sangodoyi,Jia-Wen_Liu,3499927,4915355,4027463
253909,3758105,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2007,https://doi.org/10.1109/IGARSS.2007.4422776,physics,2017-06-04,247-250,Synthetic_Aperture_PAU:_a_new_instrument_to_test_potential_improvements_for_future_SMOSops.,db/conf/igarss/igarss2007.html#Ramos-PerezCBMRVFCD07,2007,Geoscience,Ownership,Sao_Paulo,UFMG,Chris_P._Lohmann,Prasanta_Kumar_Ghosh,Sina_Jafarpour,4360568,3067982,3756802
254121,3758163,Bo-Hui_Tang,Bo-Hui_Tang,IGARSS,conf/igarss/2015,https://doi.org/10.1109/IGARSS.2015.7326579,age_of_the_earth,2018-03-03,3517-3520,Comparison_of_two_representative_land_surface_temperature_and_emissivity_separation_methods_for_hyperspectral_infrared_spectroradiometer_data.,db/conf/igarss/igarss2015.html#WuLTT15,2015,Geoscience,Ownership,Roma,CAMBRIDGE,Mirko_Frommberger,Dario_Gogoll,Jianwei_Zhang_0001,4363190,4354669,4111873
254437,3758258,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2020,https://doi.org/10.1109/IGARSS39084.2020.9323066,geologic,2021-02-22,3574-3577,Demonstration_of_the_Federated_Satellite_Systems_Concept_for_Future_Earth_Observation_Satellite_Missions.,db/conf/igarss/igarss2020.html#Ruiz-de-AzuaFBM20,2020,Geoscience,Ownership,Austin,UFMG,Xianle_Shi,Matthew_Wiesner,Martin_Luessi,3752761,4030161,4364210
254458,3758263,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2016,https://doi.org/10.1109/IGARSS.2016.7730256,biology,2018-11-02,4815-4818,Unified_GNSS-R_formulation_including_coherent_and_incoherent_scattering_components.,db/conf/igarss/igarss2016.html#Carreno-LuengoC16,2016,Geoscience,Ownership,Xangai,UFMG,Ali_Ghavidel,Tom_Rye,Daniel_Hennes,4111993,4002809,4095909
254607,3758298,Jiancheng_Shi_0001,Jiancheng_Shi_0001,IGARSS,conf/igarss/2004,https://doi.org/10.1109/IGARSS.2004.1369922,troposphere,2019-09-11,3696-3699,Modeling_of_snow_wetness_inversion_using_multi-polarization_SAR_at_C-Band.,db/conf/igarss/igarss2004.html#YuSSL04,2004,Geoscience,Ownership,Xangai,KU,Dexin_Li,Mingxing_Du,Jorge_Querol,4907616,4003373,4385393
254622,3758303,Akira_Iwasaki,Akira_Iwasaki,IGARSS,conf/igarss/2017,https://doi.org/10.1109/IGARSS.2017.8128384,geologic,2017-12-22,6028-6031,Cross-Track_stereovision_using_aster.,db/conf/igarss/igarss2017.html#IwasakiR17,2017,Geoscience,Ownership,Berlin,KTH,Tomás_Vintr,Ebru_Arisoy,Jian_Tang,3999908,4101788,4001351
254627,3758305,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2011,https://doi.org/10.1109/IGARSS.2011.6050160,biosphere,2019-03-19,4213-4216,Experimental_study_of_radio-frequency_interference_detection_algorithms_in_microwave_radiometry.,db/conf/igarss/igarss2011.html#TarongiFC11,2011,Geoscience,Ownership,Amsterdam,UFMG,Daniel_Aarn,Zhigang_Ca,Bertrand_M._Hochwald,3077395,3771479,4024070
254639,3758309,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2016,https://doi.org/10.1109/IGARSS.2016.7729511,holism,2020-09-05,1982-1984,Soil_moisture_and_vegetation_impact_in_GNSS-R_TechDemosat-1_observations.,db/conf/igarss/igarss2016.html#CampsPPFGLJ16,2016,Geoscience,Ownership,Xangai,UFMG,Chunlei_Wang,Peilu_Wang,Andrew_E._B._Lim,4383232,4004660,4370239
254651,3758311,Alberto_Moreira,Alberto_Moreira,IGARSS,conf/igarss/2016,https://doi.org/10.1109/IGARSS.2016.7729363,planetary_science,2019-09-25,1420-1423,Multi-baseline_spaceborne_SAR_imaging.,db/conf/igarss/igarss2016.html#MoreiraPNPPRPK16,2016,Geoscience,Ownership,Xangai,KU,Xiaojun_Qian,Matteo_Cianchett,Federico_Viviani,4101578,4108018,4114661
254692,3758321,Antonio_Plaza,Antonio_Plaza,IGARSS,conf/igarss/2019,https://doi.org/10.1109/IGARSS.2019.8900376,geological,2019-11-20,2155-2158,Superpixel-Guided_Sparse_Unmixing_for_Remotely_Sensed_Hyperspectral_Imagery.,db/conf/igarss/igarss2019.html#ZhangD0WLXP19,2019,Geoscience,Ownership,Roma,UFMG,Jélila_Labed,João_Silvério,Soundararajan_Srinivasa,3752542,3117429,4383578
254788,3758348,Cheng_Liu_0007,Cheng_Liu_0007,IGARSS,conf/igarss/2017,https://doi.org/10.1109/IGARSS.2017.8128053,biology,2019-11-25,4707-4709,GOPA:_A_radiation_hardened_GNSS_baseband_asic_for_GNOS_series.,db/conf/igarss/igarss2017.html#CaiWSDYZBWWTMXL17,2017,Geoscience,Ownership,Berlin,TUM,Zihuai_Lin,Shuzo_Isod,P._He,3101907,4320623,4113075
254815,3758353,Alberto_Moreira,Alberto_Moreira,IGARSS,conf/igarss/2019,https://doi.org/10.1109/IGARSS.2019.8898572,chronology,2019-11-21,4477-4479,Tandem-X:_Mission_Status_and_Science_Activities.,db/conf/igarss/igarss2019.html#HajnsekMZBKBB19,2019,Geoscience,Ownership,Roma,KU,Markus_Grebenstein,Cesare_Stefanini,Ulrich_Hillenbran,3074416,4348643,4362442
254860,3758363,Biao_Hou,Biao_Hou,IGARSS,conf/igarss/2016,https://doi.org/10.1109/IGARSS.2016.7729390,stratosphere,2017-05-25,1528-1531,Fast_semi-supervised_classification_based_on_parallel_auction_graph_for_polarimetric_SAR_data.,db/conf/igarss/igarss2016.html#LiuXWFZYHJ16,2016,Geoscience,Ownership,Xangai,KU,Anna_Scaini,Patrick_Nguyen,Yilin_Xia,3744283,3108815,4113561
254908,3758374,Antonio_Pepe_0001,Antonio_Pepe_0001,IGARSS,conf/igarss/2011,https://doi.org/10.1109/IGARSS.2011.6049740|https://www.wikidata.org/entity/Q60634568,biology,2020-03-27,2621-2624,Analysis_of_the_1992-2010_dynamic_deformation_affecting_the_Yellowstone_Caldera.,db/conf/igarss/igarss2011.html#ZeniPTCML11,2011,Geoscience,Ownership,Amsterdam,TUM,Marie_Lachaise,Dimitrios_Kanoulas,Naonori_Ueda,3488442,3098348,3767607
255181,3758434,Andreas_Reigber,Andreas_Reigber,IGARSS,conf/igarss/2019,https://doi.org/10.1109/IGARSS.2019.8898194,magma,2020-09-09,5023-5026,The_Impact_of_Different_Polarimetric_Distance_Measures_for_the_Despeckling_of_Polsar_Data_Following_the_Beltrami_Approach.,db/conf/igarss/igarss2019.html#OlivaJRCT19,2019,Geoscience,Ownership,Roma,TUM,Hong_Yo,Fu-Sheng_Tsai,Hsuan-Huei_Shih,4912937,4907921,4365100
255210,3758439,Adriano_Camps,Adriano_Camps,IGARSS,conf/igarss/2014,https://doi.org/10.1109/IGARSS.2014.6947307|https://www.wikidata.org/entity/Q61736003,atmosphere,2019-06-02,3782-3785,The_microwave_interferometric_reflectometer._Part_II:_Back-end_and_processor_descriptions.,db/conf/igarss/igarss2014.html#PascualOAPC14,2014,Geoscience,Ownership,Paris,UFMG,Shangnan_Li,Ioanna_Kosmidou,Harish_Viswanathan,3099243,3110414,4911799
255287,3758454,Andreas_Colliander,Andreas_Colliander,IGARSS,conf/igarss/2010,https://doi.org/10.1109/IGARSS.2010.5652955,mantle,2017-05-25,1269-1272,Quikscat_backscatter_sensitivity_to_landscape_freeze/thaw_state_over_ALECTRA_sites_in_Alaska_from_2000_to_2007:_Application_to_SMAP_validation_planning.,db/conf/igarss/igarss2010.html#CollianderMZLSKN10,2010,Geoscience,Ownership,Xangai,OXFORD,Congliang_Liu,Ken_Goldber,Vlad-Andrei_Gut,4363471,3106479,4371687
255920,3758613,Jianyu_Yang,Jianyu_Yang,IGARSS,conf/igarss/2019,https://doi.org/10.1109/IGARSS.2019.8898374,biosphere,2019-11-20,2758-2761,Super-Resolution_of_Forward-Looking_Scanning_Radar_Based_on_Low-Rank_and_Sparse_Constraints.,db/conf/igarss/igarss2019.html#ZhangLZ0HY19,2019,Geoscience,Ownership,Roma,DELFT,Chunxiao_Jiang,Gheorghe_Luta,Maria_Peife,3752969,3490815,4112726
255974,3758630,Antonio_Pepe_0001,Antonio_Pepe_0001,IGARSS,conf/igarss/2017,https://doi.org/10.1109/IGARSS.2017.8127825,earth,2019-02-13,3791-3794,On_the_use_of_directional_statistics_for_the_adaptive_spatial_multi-looking_of_sequences_of_differential_SAR_interferograms.,db/conf/igarss/igarss2017.html#PepeM17,2017,Geoscience,Ownership,Berlin,TUM,Hojatollah_Yeganeh,João_M._N._Silva,Tara_N._Sainath,4320307,4104217,4106417
